elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct,candidates,candidate_capacity,old_candidate_reserve,candidate_index_capacity,candidate_vector_growths
276.998,3421214,60,59.997,13.059,285135,34748,76.578,16.667,8.206,459.468,36531,131072,65948,262144,0
278.053,3421278,60,60.653,15.094,285140,34748,66.249,16.487,8.206,397.497,36530,131072,65950,262144,0
279.114,3421342,60,60.301,15.116,285147,34750,66.155,16.584,8.206,396.929,36533,131072,65952,262144,0
280.115,3421402,60,59.952,15.948,285152,34749,62.705,16.680,8.206,376.228,34749,131072,69514,262144,0
281.171,3421465,60,59.670,15.021,285156,34750,66.572,16.759,8.206,399.434,34751,131072,69516,262144,0
282.172,3421525,60,59.922,15.024,285161,32969,66.559,16.688,8.649,399.354,36533,131072,65954,262144,0
283.174,3421585,60,59.874,14.937,285166,34752,66.947,16.702,8.206,401.683,34753,131072,69520,262144,0
284.201,3421646,60,59.423,14.278,285176,34752,70.038,16.829,8.206,420.231,36534,131072,65956,262144,0
285.290,3421711,60,59.691,12.748,285186,34752,78.445,16.753,8.206,470.669,36535,131072,69520,262144,0
286.365,3421776,60,60.467,12.056,285184,34754,82.946,16.538,8.206,497.673,36536,131072,69524,262144,0
287.424,3421840,60,60.457,15.049,285190,34754,66.449,16.541,8.206,398.693,36537,131072,69524,262144,0
288.432,3421901,60,60.509,15.203,285193,32973,65.777,16.526,8.649,394.663,36537,131072,65962,262144,0
289.524,3421964,60,57.675,10.126,285204,32972,98.759,17.339,8.650,592.555,36538,131072,69524,262144,0
290.596,3422029,60,60.627,10.110,285205,32974,98.913,16.494,8.649,593.477,36539,131072,65964,262144,0
291.677,3422094,60,60.145,11.937,285213,34757,83.772,16.627,8.206,502.634,36540,131072,65966,262144,0
292.755,3422159,60,60.281,12.061,285209,34757,82.912,16.589,8.206,497.471,36539,131072,69530,262144,0
293.766,3422219,60,59.372,11.800,285214,34757,84.748,16.843,8.206,508.489,36541,131072,69530,262144,0
294.842,3422284,60,60.375,12.100,285230,32976,82.642,16.563,8.650,495.850,36542,131072,69532,262144,0
295.846,3422344,60,59.783,12.106,285235,34760,82.605,16.727,8.206,495.631,36543,131072,69536,262144,0
296.917,3422406,60,57.868,9.354,285239,34760,106.906,17.281,8.206,641.438,36544,131072,65970,262144,0
298.027,3422472,60,59.453,7.421,285247,34759,134.762,16.820,8.206,808.571,36543,131072,69534,262144,0
299.084,3422536,60,60.588,7.558,285246,34761,132.309,16.505,8.206,793.855,36545,131072,69538,262144,0
300.219,3422603,60,59.029,8.640,285250,34763,115.742,16.941,8.206,694.450,36545,131072,69542,262144,0
301.283,3422668,60,61.073,7.654,285260,32980,130.646,16.374,8.649,783.876,36545,131072,69540,262144,0
302.343,3422732,60,60.357,8.556,285271,32980,116.873,16.568,8.650,701.238,36546,131072,69540,262144,0
303.441,3422799,60,61.033,8.745,285268,34763,114.357,16.385,8.206,686.139,36547,131072,69542,262144,0
304.533,3422865,60,60.461,10.116,285286,34765,98.857,16.540,8.206,593.144,34765,131072,69546,262144,0
305.575,3422928,60,60.443,12.129,285278,34765,82.448,16.545,8.206,494.689,36548,131072,69546,262144,0
306.653,3422993,60,60.303,12.093,285284,34767,82.692,16.583,8.206,496.150,34767,131072,69550,262144,0
307.679,3423055,60,60.411,12.774,285287,34766,78.282,16.553,8.206,469.693,36550,131072,69548,262144,0
308.695,3423116,60,60.044,14.556,285293,32986,68.702,16.654,8.649,412.214,36551,131072,69554,262144,0
309.714,3423177,60,59.894,14.549,285296,34767,68.732,16.696,8.206,412.389,34768,131072,69550,262144,0
310.731,3423238,60,59.957,15.151,285304,34767,66.000,16.679,8.206,396.001,36551,131072,65988,262144,0
311.751,3423299,60,59.826,14.022,285304,34769,71.317,16.715,8.206,427.899,36553,131072,69554,262144,0
312.815,3423363,60,60.141,13.530,285319,34769,73.909,16.628,8.206,443.457,36554,131072,69554,262144,0
313.819,3423423,60,59.744,13.874,285324,34770,72.078,16.738,8.206,432.467,36554,131072,69556,262144,0
314.820,3423483,60,59.923,12.065,285329,34769,82.884,16.688,8.206,497.306,36554,131072,69554,262144,0
315.885,3423547,60,60.136,12.065,285334,34771,82.882,16.629,8.206,497.292,36556,131072,69558,262144,0
316.888,3423607,60,59.814,11.947,285339,34773,83.705,16.719,8.206,502.232,36557,131072,69562,262144,0
317.968,3423672,60,60.203,12.047,285347,34772,83.011,16.610,8.206,498.068,36557,131072,69560,262144,0
319.029,3423736,60,60.281,12.788,285346,34772,78.195,16.589,8.206,469.172,36556,131072,69560,262144,0
320.029,3423796,60,59.990,15.084,285351,32991,66.294,16.669,8.649,397.767,36557,131072,69564,262144,0
321.086,3423860,60,60.567,15.208,285351,32991,65.756,16.511,8.649,394.534,36559,131072,69564,262144,0
322.133,3423923,60,60.189,15.108,285360,34776,66.190,16.614,8.206,397.137,36559,131072,69568,262144,0
323.141,3423983,60,59.502,20.020,285365,34775,49.950,16.806,8.206,299.701,36559,131072,69566,262144,0
324.147,3424043,60,59.665,14.813,285370,34777,67.510,16.760,8.206,405.058,36560,131072,69570,262144,0
325.211,3424107,60,60.137,14.985,285379,34778,66.733,16.629,8.206,400.396,36561,131072,69572,262144,0
326.270,3424171,60,60.405,15.034,285391,34778,66.517,16.555,8.206,399.103,36562,131072,69572,262144,0
327.336,3424235,60,60.044,15.008,285388,34776,66.629,16.654,8.206,399.774,36561,131072,69568,262144,0
328.382,3424298,60,60.245,17.000,285393,34780,58.825,16.599,8.206,352.952,34780,131072,69576,262144,0
329.416,3424360,60,59.979,16.391,285400,34780,61.009,16.673,8.206,366.054,36564,131072,69576,262144,0
330.476,3424423,60,59.427,15.002,285407,34781,66.660,16.827,8.206,399.958,36565,131072,69578,262144,0
331.538,3424487,60,60.268,15.114,285410,34779,66.164,16.593,8.206,396.981,36564,131072,69574,262144,0
332.601,3424551,60,60.182,15.151,285418,34783,66.002,16.616,8.206,396.010,36566,131072,69582,262144,0
333.616,3424612,60,60.118,19.973,285428,32999,50.068,16.634,8.650,300.408,36567,131072,69578,262144,0
334.673,3424675,60,59.582,15.030,285422,34785,66.533,16.784,8.205,399.197,36568,131072,69586,262144,0
335.740,3424739,60,60.015,15.057,285424,34783,66.414,16.662,8.206,398.485,36567,131072,69582,262144,0
336.800,3424803,60,60.380,15.114,285439,34784,66.166,16.562,8.206,396.995,36569,131072,69584,262144,0
337.831,3424865,60,60.119,18.765,285456,34784,53.290,16.634,8.207,319.738,34786,131072,69584,262144,0
338.886,3424928,60,59.715,17.841,285452,34787,56.051,16.746,8.206,336.304,36572,131072,69590,262144,0
339.888,3424988,60,59.851,14.908,285457,33001,67.077,16.708,8.650,402.459,36570,131072,69586,262144,0
340.931,3425051,60,60.443,15.166,285461,34787,65.938,16.545,8.206,395.630,36572,131072,69590,262144,0
341.945,3425112,60,60.154,19.269,285467,34787,51.897,16.624,8.206,311.381,36572,131072,69590,262144,0
342.988,3425174,60,59.411,17.808,285465,34789,56.154,16.832,8.206,336.925,36574,131072,66026,262144,0
343.990,3425234,60,59.893,15.187,285470,34789,65.846,16.697,8.206,395.075,34789,131072,69592,262144,0
345.031,3425297,60,60.531,17.065,285483,34789,58.598,16.520,8.206,351.591,34790,131072,69594,262144,0
346.059,3425358,60,59.360,15.044,285480,34790,66.473,16.846,8.206,398.835,36574,131072,66028,262144,0
347.119,3425422,60,60.367,15.111,285487,34791,66.176,16.565,8.206,397.059,36576,131072,66030,262144,0
348.119,3425482,60,59.994,14.954,285492,34791,66.871,16.668,8.206,401.227,34791,131072,69598,262144,0
349.164,3425545,60,60.268,20.051,285496,34791,49.873,16.593,8.206,299.238,34792,131072,69598,262144,0
350.172,3425605,60,59.529,15.017,285501,33008,66.592,16.798,8.649,399.551,36577,131072,66032,262144,0
351.206,3425667,60,59.983,15.903,285509,34793,62.880,16.671,8.206,377.279,36578,131072,69602,262144,0
352.209,3425727,60,59.804,14.814,285514,34793,67.502,16.721,8.206,405.010,36578,131072,69602,262144,0
353.213,3425787,60,59.790,15.052,285519,34793,66.434,16.725,8.206,398.606,36578,131072,69602,262144,0
354.213,3425847,60,59.973,15.120,285524,34794,66.137,16.674,8.206,396.819,36579,131072,69604,262144,0
355.277,3425911,60,60.168,15.062,285536,34795,66.394,16.620,8.206,398.364,36580,131072,69606,262144,0
356.339,3425975,60,60.241,15.047,285533,34797,66.458,16.600,8.206,398.751,36581,131072,69610,262144,0
357.342,3426035,60,59.827,14.994,285538,34795,66.692,16.715,8.206,400.152,36580,131072,69606,262144,0
358.406,3426099,60,60.156,15.089,285543,34798,66.275,16.624,8.206,397.650,36582,131072,69612,262144,0
359.408,3426159,60,59.848,14.886,285548,34797,67.177,16.709,8.206,403.060,36583,131072,69610,262144,0
360.477,3426222,60,58.977,10.914,285554,34799,91.625,16.956,8.206,549.747,36584,131072,66046,262144,0
361.554,3426287,60,60.326,12.011,285560,34798,83.259,16.576,8.206,499.553,36583,131072,69612,262144,0
362.633,3426352,60,60.268,12.078,285573,34801,82.798,16.593,8.206,496.789,36585,131072,69618,262144,0
363.695,3426416,60,60.266,15.039,285568,34800,66.492,16.593,8.206,398.950,36586,131072,69616,262144,0
364.698,3426476,60,59.766,12.450,285573,33018,80.324,16.732,8.649,481.946,36587,131072,69622,262144,0
365.716,3426537,60,59.957,15.040,285576,34800,66.488,16.679,8.206,398.926,34801,131072,69616,262144,0
366.723,3426598,60,60.576,15.130,285584,34802,66.093,16.508,8.206,396.556,36588,131072,66054,262144,0
367.788,3426662,60,60.107,14.922,285589,34804,67.016,16.637,8.206,402.094,36589,131072,66054,262144,0
368.839,3426725,60,59.940,15.059,285611,33020,66.404,16.683,8.650,398.423,36590,131072,66056,262144,0
369.906,3426789,60,59.986,15.008,285604,33018,66.632,16.671,8.650,399.792,36589,131072,66052,262144,0
370.910,3426849,60,59.730,14.949,285609,34806,66.896,16.742,8.206,401.374,34807,131072,69628,262144,0
371.971,3426913,60,60.328,15.061,285616,34804,66.397,16.576,8.206,398.384,34806,131072,69624,262144,0
372.973,3426973,60,59.900,15.025,285621,33023,66.558,16.695,8.649,399.348,36593,131072,66062,262144,0
373.978,3427033,60,59.680,15.038,285626,34805,66.498,16.756,8.206,398.987,34806,131072,69626,262144,0
375.011,3427095,60,60.016,15.031,285630,34807,66.528,16.662,8.206,399.168,36593,131072,69630,262144,0
376.063,3427158,60,59.900,13.903,285630,34809,71.924,16.695,8.206,431.547,36593,131072,66064,262144,0
377.116,3427222,60,60.758,15.185,285637,34810,65.856,16.459,8.206,395.137,36596,131072,66064,262144,0
378.133,3427283,60,59.987,15.951,285640,34810,62.691,16.670,8.206,376.148,36594,131072,69636,262144,0
379.172,3427345,60,59.698,15.308,285646,34810,65.325,16.751,8.206,391.953,34811,131072,69636,262144,0
380.172,3427405,60,59.983,14.992,285651,33025,66.701,16.671,8.650,400.206,36596,131072,66066,262144,0
381.234,3427469,60,60.233,15.059,285668,33027,66.404,16.602,8.650,398.425,36597,131072,66070,262144,0
382.266,3427531,60,60.107,19.955,285671,34811,50.112,16.637,8.206,300.673,36597,131072,69638,262144,0
383.282,3427592,60,60.014,15.407,285676,34811,64.904,16.663,8.206,389.426,36597,131072,69638,262144,0
384.325,3427654,60,59.440,19.504,285675,34814,51.271,16.824,8.206,307.625,36599,131072,66072,262144,0
385.332,3427715,60,60.603,15.193,285678,34813,65.822,16.501,8.206,394.930,36600,131072,69642,262144,0
386.333,3427775,60,59.960,15.898,285683,34815,62.903,16.678,8.206,377.415,36600,131072,69646,262144,0
387.388,3427838,60,59.707,14.841,285688,34814,67.380,16.748,8.206,404.281,36600,131072,66072,262144,0
388.449,3427902,60,60.315,15.126,285694,34816,66.113,16.580,8.206,396.679,36602,131072,66078,262144,0
389.468,3427962,60,58.855,17.541,285699,34816,57.008,16.991,8.206,342.047,34817,131072,69648,262144,0
390.494,3428024,60,60.479,15.056,285709,34817,66.420,16.535,8.206,398.520,36603,131072,69650,262144,0
391.625,3428087,60,55.700,13.684,285710,34816,73.075,17.953,8.206,438.453,36602,131072,69648,262144,0
392.804,3428147,60,50.896,3.847,285715,34818,259.946,19.648,8.206,1559.677,36604,131072,69652,262144,0
394.071,3428220,60,57.579,4.161,285714,33034,240.348,17.368,8.649,1442.090,36605,131072,69654,262144,0
395.143,3428280,60,55.981,3.965,285719,34819,252.216,17.863,8.206,1513.298,36605,131072,69654,262144,0
396.298,3428350,60,60.635,4.342,285737,34819,230.327,16.492,8.206,1381.961,36606,131072,66082,262144,0
397.399,3428417,60,60.828,4.437,285743,34821,225.352,16.440,8.206,1352.115,34822,131072,69658,262144,0
398.552,3428488,60,61.564,5.135,285745,34822,194.743,16.243,8.206,1168.458,36608,131072,69660,262144,0
399.649,3428554,60,60.157,5.452,285750,34821,183.426,16.623,8.206,1100.556,34822,131072,69658,262144,0
400.814,3428625,60,60.975,6.101,285766,34823,163.910,16.400,8.206,983.463,34823,131072,69662,262144,0
401.819,3428685,60,59.666,5.964,285771,33037,167.685,16.760,8.650,1006.109,36610,131072,66090,262144,0
402.889,3428750,60,60.753,6.682,285766,34826,149.652,16.460,8.206,897.912,36611,131072,66096,262144,0
403.891,3428811,60,60.907,6.781,285773,34824,147.473,16.419,8.206,884.838,36611,131072,69664,262144,0
405.009,3428878,60,59.910,6.991,285774,34825,143.038,16.692,8.206,858.228,36612,131072,66096,262144,0
406.011,3428938,60,59.891,6.820,285779,34826,146.622,16.697,8.206,879.731,34827,131072,69668,262144,0
407.062,3429002,60,60.919,7.596,285784,34827,131.642,16.415,8.206,789.854,34827,131072,69670,262144,0
408.106,3429065,60,60.342,8.584,285806,34827,116.492,16.572,8.206,698.953,34828,131072,69670,262144,0
409.153,3429128,60,60.138,8.557,285802,34828,116.859,16.629,8.206,701.156,36615,131072,69672,262144,0
410.207,3429191,60,59.812,8.482,285806,34828,117.897,16.719,8.206,707.384,36616,131072,69672,262144,0
411.249,3429254,60,60.429,8.616,285805,34830,116.068,16.548,8.206,696.406,36617,131072,66104,262144,0
412.290,3429317,60,60.502,9.712,285818,33044,102.964,16.528,8.650,617.787,36616,131072,66104,262144,0
413.385,3429383,60,60.281,10.131,285815,34830,98.711,16.589,8.206,592.269,36617,131072,69676,262144,0
414.485,3429449,60,60.037,11.689,285833,34831,85.548,16.656,8.206,513.289,34831,131072,69678,262144,0
415.553,3429514,60,60.839,11.797,285830,34832,84.764,16.437,8.206,508.582,34833,131072,69680,262144,0
416.554,3429574,60,59.950,11.932,285835,34833,83.811,16.681,8.206,502.865,36619,131072,66108,262144,0
417.632,3429639,60,60.305,12.091,285838,34832,82.708,16.582,8.206,496.246,36619,131072,69680,262144,0
418.640,3429700,60,60.495,12.880,285845,33048,77.637,16.530,8.649,465.822,36621,131072,69686,262144,0
419.704,3429764,60,60.153,15.069,285854,33048,66.363,16.624,8.650,398.176,36622,131072,69684,262144,0
420.743,3429827,60,60.626,15.200,285855,34835,65.789,16.495,8.206,394.737,36622,131072,69686,262144,0
421.810,3429890,60,59.078,19.166,285861,34835,52.175,16.927,8.206,313.053,34836,131072,69686,262144,0
422.850,3429952,60,59.580,13.438,285873,34838,74.414,16.784,8.206,446.483,36624,131072,69692,262144,0
423.887,3430015,60,60.749,14.282,285867,34837,70.020,16.461,8.206,420.119,36624,131072,69690,262144,0
424.961,3430079,60,59.619,14.282,285869,34837,70.021,16.773,8.206,420.123,36624,131072,69690,262144,0
425.962,3430139,60,59.940,14.469,285874,34837,69.114,16.683,8.206,414.684,36625,131072,69690,262144,0
427.027,3430203,60,60.071,15.054,285889,34838,66.427,16.647,8.206,398.563,36627,131072,69692,262144,0
428.092,3430267,60,60.108,14.942,285894,34840,66.923,16.637,8.206,401.540,36627,131072,69696,262144,0
429.154,3430331,60,60.248,15.021,285901,34841,66.573,16.598,8.206,399.436,36628,131072,69698,262144,0
430.156,3430391,60,59.878,14.856,285906,34839,67.313,16.701,8.206,403.875,36627,131072,69694,262144,0
431.217,3430455,60,60.316,15.099,285910,34841,66.230,16.579,8.206,397.378,36629,131072,69698,262144,0
432.279,3430519,60,60.281,15.158,285907,34843,65.970,16.589,8.206,395.820,36629,131072,69702,262144,0
433.329,3430582,60,60.016,17.307,285917,34843,57.778,16.662,8.206,346.671,36631,131072,66128,262144,0
434.344,3430643,60,60.060,19.504,285920,34843,51.272,16.650,8.206,307.634,36629,131072,69702,262144,0
435.349,3430703,60,59.696,15.035,285925,34844,66.513,16.751,8.206,399.079,36632,131072,69704,262144,0
436.382,3430765,60,60.054,15.905,285931,33058,62.874,16.652,8.649,377.244,36632,131072,66132,262144,0
437.427,3430828,60,60.260,18.796,285940,33059,53.203,16.595,8.649,319.216,36633,131072,69708,262144,0
438.463,3430890,60,59.875,15.929,285949,34844,62.780,16.702,8.207,376.679,34844,131072,69704,262144,0
439.467,3430950,60,59.776,15.000,285954,34846,66.668,16.729,8.206,400.008,36634,131072,66136,262144,0
440.479,3431011,60,60.271,15.977,285961,34846,62.589,16.592,8.206,375.534,36635,131072,69708,262144,0
441.532,3431074,60,59.835,17.935,285960,34848,55.756,16.713,8.206,334.536,34849,131072,69712,262144,0
442.545,3431135,60,60.216,17.438,285963,34849,57.344,16.607,8.206,344.067,36635,131072,69714,262144,0
443.576,3431197,60,60.135,20.099,285966,33061,49.753,16.629,8.650,298.517,36637,131072,66138,262144,0
444.578,3431257,60,59.871,20.127,285971,34851,49.685,16.702,8.206,298.111,34851,131072,69718,262144,0
445.627,3431320,60,60.023,15.022,285980,34851,66.570,16.660,8.206,399.421,36639,131072,69718,262144,0
446.684,3431380,60,56.764,19.371,285985,33064,51.622,17.617,8.649,309.735,36638,131072,69720,262144,0
447.940,3431444,60,50.986,3.668,285994,33064,272.623,19.613,8.650,1635.737,36639,131072,69718,262144,0
448.940,3431504,60,59.970,3.917,285999,34852,255.322,16.675,8.206,1531.934,36640,131072,69720,262144,0
450.166,3431564,60,48.931,3.227,286004,33066,309.902,20.437,8.649,1859.412,36641,131072,69722,262144,0
451.348,3431636,60,60.908,4.241,286003,33067,235.772,16.418,8.649,1414.635,36641,131072,69726,262144,0
452.448,3431703,60,60.911,4.709,286014,34854,212.371,16.417,8.206,1274.226,36642,131072,69724,262144,0
453.610,3431774,60,61.095,5.357,286015,34854,186.668,16.368,8.206,1120.011,36643,131072,66152,262144,0
454.700,3431840,60,60.559,5.460,286016,34857,183.165,16.513,8.205,1098.993,36644,131072,69730,262144,0
455.721,3431902,60,60.741,5.690,286027,34856,175.736,16.463,8.206,1054.418,36644,131072,66152,262144,0
456.804,3431968,60,60.939,6.449,286035,34857,155.056,16.410,8.206,930.335,36645,131072,69730,262144,0
457.824,3432030,60,60.778,6.788,286044,34856,147.311,16.453,8.206,883.866,36645,131072,66156,262144,0
458.880,3432094,60,60.596,7.517,286045,34860,133.024,16.503,8.206,798.141,36647,131072,66160,262144,0
459.952,3432159,60,60.631,8.659,286048,34858,115.482,16.493,8.206,692.893,36646,131072,69732,262144,0
460.998,3432222,60,60.252,8.670,286054,34860,115.343,16.597,8.206,692.060,36648,131072,66160,262144,0
462.073,3432287,60,60.456,8.651,286060,34859,115.599,16.541,8.206,693.595,36648,131072,69734,262144,0
463.163,3432353,60,60.553,10.121,286064,34863,98.805,16.514,8.205,592.832,34863,131072,69742,262144,0
464.188,3432415,60,60.488,11.636,286067,34861,85.939,16.532,8.206,515.633,36649,131072,69738,262144,0
465.189,3432475,60,59.948,11.951,286072,34863,83.672,16.681,8.206,502.035,36651,131072,69742,262144,0
466.242,3432538,60,59.845,11.358,286079,34863,88.046,16.710,8.206,528.276,34864,131072,69742,262144,0
467.322,3432603,60,60.171,11.998,286089,34864,83.349,16.619,8.206,500.095,36653,131072,69744,262144,0
468.398,3432668,60,60.407,12.058,286097,33075,82.931,16.554,8.650,497.585,36652,131072,69742,262144,0
469.444,3432731,60,60.214,12.432,286101,34865,80.439,16.607,8.206,482.635,36654,131072,69746,262144,0
470.480,3432793,60,59.856,13.984,286106,34865,71.510,16.707,8.206,429.057,34866,131072,69746,262144,0
471.524,3432856,60,60.369,15.030,286106,34867,66.533,16.565,8.206,399.199,36656,131072,69750,262144,0
472.525,3432916,60,59.943,14.988,286111,33079,66.720,16.683,8.649,400.319,36654,131072,69750,262144,0
473.587,3432980,60,60.221,15.151,286111,33079,66.002,16.605,8.649,396.010,36656,131072,69750,262144,0
474.650,3433044,60,60.231,15.138,286128,33080,66.060,16.603,8.650,396.357,36656,131072,69752,262144,0
475.716,3433108,60,60.009,14.892,286130,33081,67.149,16.664,8.649,402.896,36658,131072,69754,262144,0
476.727,3433168,60,59.384,15.066,286135,34869,66.377,16.839,8.206,398.261,36657,131072,69754,262144,0
477.751,3433229,60,59.538,14.235,286148,33081,70.249,16.796,8.650,421.491,36658,131072,66178,262144,0
478.757,3433289,60,59.686,12.066,286153,34870,82.879,16.754,8.206,497.274,34870,131072,69756,262144,0
479.838,3433354,60,60.095,11.912,286150,34871,83.951,16.640,8.206,503.705,34872,131072,69758,262144,0
480.859,3433414,60,58.785,8.715,286155,34872,114.744,17.011,8.206,688.466,36660,131072,66182,262144,0
481.951,3433480,60,60.455,10.042,286160,34871,99.585,16.541,8.206,597.507,36660,131072,69758,262144,0
483.044,3433546,60,60.386,9.989,286173,34873,100.108,16.560,8.206,600.646,34873,131072,69762,262144,0
484.124,3433611,60,60.137,12.042,286173,34874,83.040,16.629,8.206,498.239,36663,131072,69764,262144,0
485.143,3433672,60,59.901,12.049,286183,34875,82.995,16.694,8.206,497.969,36663,131072,69766,262144,0
486.188,3433735,60,60.247,10.920,286177,34874,91.573,16.598,8.206,549.441,36663,131072,69764,262144,0
487.270,3433800,60,60.098,11.998,286179,34875,83.344,16.639,8.206,500.064,36664,131072,69766,262144,0
488.310,3433863,60,60.584,12.211,286194,34877,81.892,16.506,8.206,491.354,36666,131072,69770,262144,0
489.350,3433925,60,59.615,13.301,286211,33088,75.183,16.774,8.650,451.099,36666,131072,66192,262144,0
490.412,3433989,60,60.250,13.250,286204,33088,75.472,16.598,8.650,452.834,36666,131072,66192,262144,0
491.460,3434052,60,60.112,13.202,286212,33090,75.744,16.636,8.650,454.462,36668,131072,69774,262144,0
492.524,3434116,60,60.186,15.122,286211,33091,66.128,16.615,8.649,396.769,36668,131072,69774,262144,0
493.587,3434180,60,60.189,15.084,286211,33090,66.296,16.614,8.649,397.773,36669,131072,69774,262144,0
494.588,3434240,60,59.947,14.972,286216,34880,66.792,16.681,8.206,400.749,36668,131072,69776,262144,0
495.594,3434300,60,59.609,14.879,286221,33092,67.209,16.776,8.649,403.253,36671,131072,69776,262144,0
496.656,3434364,60,60.260,15.038,286238,33093,66.497,16.595,8.650,398.981,36670,131072,69780,262144,0
497.660,3434424,60,59.811,14.886,286243,34882,67.179,16.719,8.206,403.075,36672,131072,69780,262144,0
498.725,3434488,60,60.095,15.027,286245,34881,66.549,16.640,8.206,399.294,36670,131072,69778,262144,0
499.776,3434551,60,59.900,13.155,286256,34882,76.014,16.694,8.206,456.083,36672,131072,69780,262144,0
500.842,3434615,60,60.058,14.982,286253,34885,66.748,16.651,8.206,400.491,36673,131072,69786,262144,0
501.905,3434679,60,60.187,15.053,286258,34884,66.434,16.615,8.206,398.602,36674,131072,69784,262144,0
502.905,3434739,60,59.993,15.030,286263,34885,66.533,16.669,8.206,399.197,36673,131072,69786,262144,0
503.973,3434803,60,59.976,15.101,286272,34885,66.223,16.673,8.206,397.336,36675,131072,69786,262144,0
505.038,3434867,60,60.071,14.971,286275,34886,66.796,16.647,8.206,400.776,36676,131072,69788,262144,0
506.044,3434927,60,59.652,15.018,286280,34887,66.586,16.764,8.206,399.517,36677,131072,69790,262144,0
507.059,3434988,60,60.109,14.572,286283,33098,68.627,16.636,8.650,411.759,36676,131072,69788,262144,0
508.096,3435050,60,59.779,14.378,286291,34888,69.553,16.728,8.206,417.315,34889,131072,69792,262144,0
509.116,3435112,60,60.746,15.183,286303,34891,65.864,16.462,8.206,395.183,36679,131072,69798,262144,0
510.179,3435176,60,60.247,15.001,286298,34890,66.662,16.598,8.206,399.973,36680,131072,69796,262144,0
511.179,3435236,60,59.972,15.016,286303,33101,66.597,16.674,8.649,399.581,36679,131072,69798,262144,0
512.193,3435297,60,60.151,18.200,286306,34891,54.945,16.625,8.206,329.668,34892,131072,69798,262144,0
513.200,3435357,60,59.618,14.965,286311,33103,66.822,16.773,8.649,400.935,36681,131072,66222,262144,0
514.200,3435417,60,59.992,15.014,286316,34893,66.604,16.669,8.206,399.626,34894,131072,69802,262144,0
515.250,3435480,60,59.973,17.304,286319,34891,57.789,16.674,8.206,346.732,36681,131072,69798,262144,0
516.251,3435540,60,59.968,14.888,286324,33104,67.168,16.676,8.649,403.010,36683,131072,69802,262144,0
517.312,3435604,60,60.284,14.960,286340,33105,66.845,16.588,8.649,401.073,36684,131072,69802,262144,0
518.342,3435666,60,60.230,19.391,286344,34895,51.569,16.603,8.206,309.414,34896,131072,69806,262144,0
519.404,3435729,60,59.300,18.110,286349,34896,55.219,16.863,8.206,331.317,34897,131072,69808,262144,0
